1,1,0.01,0.5152580999997554,0.13892560000022058,60.24588614000004,0.0037942660001135664,1.902987741999823,62.80685184799995
1,1,0.01,0.5094360630000665,0.1391227189997153,59.87125416200024,0.004110235000098328,2.176460784000028,62.70038396300015
1,1,0.01,0.5064720240002316,0.13856959199983976,60.736866442000064,0.0039909460001581465,2.0634107829996537,63.44930978699995
1,1,0.01,0.4958278949998203,0.13801505200035535,60.59007670999972,0.0041841560000648315,2.0766269760001705,63.30473078900013
1,1,0.01,0.5028621769997699,0.13930442300033974,62.37148552999997,0.0039688459996796155,1.83540728700018,64.85302826299994
1,1,0.01,0.502102394999838,0.13818939900011173,59.54361596799981,0.004346748999978445,2.192708735999986,62.38096324699973
1,1,0.01,0.49973416700004236,0.13967740199996115,60.64952597000001,0.003741256000012072,2.0815421480001532,63.37422094300018
1,1,0.01,0.5203962729997329,0.13997618800021883,60.51731433899977,0.003771972000322421,1.9636231259996748,63.14508189799972
1,1,0.01,0.5001225340001838,0.13746508499980337,59.722784485000375,0.003771165999751247,2.1577136870000686,62.52185695700018
1,1,0.01,0.50094068899989,0.1408810490001997,60.30519548199982,0.0042768270000124176,2.165767221000351,63.11706126800027
1,2,0.01,0.501482655000018,0.13768565899999885,59.47621624700014,0.003895998000189138,2.1021499789999325,62.22143053800028
1,2,0.01,0.49842741800011936,0.1383929270000408,60.96457086700002,0.0038014980000298237,1.9514914129999852,63.556684123000196
1,2,0.01,0.5052000770001541,0.13921817999971609,60.13114827900017,0.003757316999781324,2.0183881760003715,62.797712029000195
1,2,0.01,0.5014202689999365,0.13739856499978487,59.84798777300011,0.003808116000072914,1.8364853580001181,62.327100081000026
1,2,0.01,0.4976924619999963,0.13918396599999738,60.010461920000004,0.0033962709999997287,1.9155987980000049,62.566333417
1,2,0.01,0.5043804919999957,0.1386383100000046,61.462254404999996,0.0037708099999917977,1.8582234280000023,63.96726744499999
1,2,0.01,0.5035724550000111,0.1401950670000076,59.428197197,0.003314254999992272,2.0758657929999913,62.151144767000005
1,2,0.01,0.5006194510000057,0.13871849099999167,60.743418306000024,0.0037902259999782473,2.216118301999984,63.60266477599998
1,2,0.01,0.5055787409999652,0.14109484800002292,60.19157668500003,0.00376338799998166,1.9973467880000157,62.839360450000015
1,2,0.01,0.5047180789999857,0.13927158199999212,59.836598751,0.0037675880000165307,1.980561200000011,62.4649172
1,4,0.01,0.5046053440000264,0.13904213799997933,163.40304898600004,0.2983038029999534,193.57759317700004,357.92259344800004
1,1,0.001,1.3843981859999985,0.14232854000010775,58.16557759900002,0.0006501230000139913,0.5022277819998635,60.19518223
1,1,0.001,0.5057678769999256,0.140369359000033,59.049033087,0.000637515000107669,0.21550390999982483,59.91131174799989
1,1,0.001,0.5136219560001791,0.1392820359999405,58.61948845500001,0.0006366679999700864,0.23993730000006508,59.512966415000164
1,1,0.001,0.5110526189998836,0.14067834000002222,61.63593889799995,0.0006935430001249188,0.21206216599989602,62.500425565999876
1,1,0.001,0.5136164120001467,0.1411996189999627,59.52434678999998,0.00065723399984563,0.32889333500020257,60.50871339000014
1,2,0.001,0.5030588440001793,0.14063191799982633,59.391838199000176,0.00032986399992296356,0.21240691999992123,60.248265745000026
1,2,0.001,0.5138243280000552,0.13984093099998063,59.63791126299998,0.0003744309999547113,0.22317591099999845,60.51512686399997
1,2,0.001,0.5081873669998913,0.1380770969999503,58.48877279199996,0.0003282820000549691,0.25507989700008693,59.39044543499995
1,2,0.001,0.5054106219999994,0.14103949099990132,58.7893258900001,0.0003202849998160673,0.19263775800004623,59.62873404599986
1,2,0.001,0.5088635340000565,0.13861815799987198,60.165206850000004,0.00035016200013160415,0.2040210909999587,61.01705979500002
1,4,0.001,0.5213652850000017,0.13947413899995809,60.34845233400006,0.0006418840000605996,0.23258788899988758,61.242521530999966
1,4,0.001,0.5072457340002074,0.14031272799979888,60.28168891400014,0.0006575659999725758,0.23710122400007094,61.16700616600019
1,4,0.001,0.5085320250000223,0.14035520400011592,62.534812140999975,0.0006580239999038895,0.28073990000007143,63.46509729400009
