1,1,0.01,0.5190436520000503,0.13851416399995742,63.07572578199995,0.0032322410000915625,2.2593185590000076,65.99583439800006
1,1,0.01,0.5146305109999503,0.14111907300002713,63.49205355599997,0.003734821999955784,2.221911192000107,66.37344915400001
1,1,0.01,0.5120234570000548,0.1406381130000227,62.321776758000055,0.0032338459998300095,1.9510855460000585,64.92875772000002
1,2,0.01,0.5157103760000155,0.14099642300016058,62.33017195100001,0.0029861629998322314,2.00720285400007,64.99706776700009
1,2,0.01,0.5224840160001349,0.14034907499990368,62.90606558800005,0.003009717999930217,1.938415051999982,65.510323449
1,2,0.01,0.5106741249999232,0.14241740100010247,62.45246486299993,0.0029816579999533133,1.9068510810000134,65.01538912799992
1,4,0.01,0.5091965209999216,0.13963487499995608,65.06351750500016,0.0030531259999406757,2.0002341459999116,67.7156361729999
1,4,0.01,0.510301582000011,0.13966100099992218,63.829483353000114,0.003253557999869372,1.876149603000158,66.35884909700007
1,4,0.01,0.5113232109999899,0.14180158400017717,64.04335817399988,0.0030082860000675282,1.886515973999849,66.58600722899996
1,8,0.01,0.5128232249999201,0.1390657890001421,67.45086058499987,0.002980385999990176,1.9160036200000832,70.02173360500001
1,8,0.01,0.5136531149998973,0.14297335700007352,68.10989583600008,0.003153473999873313,1.939605776999997,70.70928155899992
1,8,0.01,0.514328826999872,0.13953546900006586,67.74380840899994,0.0030652340001324774,1.981146243000012,70.38188418200002
1,16,0.01,0.5083273949999239,0.14087622400006694,71.23421179899992,0.002854825999975219,1.8575530900000103,73.7438233339999
1,16,0.01,0.5142712070000925,0.14155159200004164,67.88746708300005,0.0028610689998913585,1.9364729110000098,70.48262386200008
1,16,0.01,0.511051162000058,0.14259943899992322,67.6076621059999,0.002958806000151526,2.0218890490000376,70.28616056200008
2,1,0.01,0.5277172999999493,0.13834549300008803,33.301579305999894,0.26510789799999657,2.2259913310001593,36.45874132800009
2,1,0.01,0.5206136540000443,0.1383169830000952,33.50584735899997,0.003492829999913738,2.014557477999915,36.18282830399994
2,1,0.01,0.5222709490001307,0.13754961399990862,33.18523456499997,1.662111060000143,1.9560137419998682,37.463179930000024
2,2,0.01,0.5190329350000411,0.13852562600004603,33.85985685299988,0.0029377959999692393,4.138373202999901,38.65872641299984
2,2,0.01,0.5199586530002307,0.1398577199997817,33.5094393710001,0.0424144180001349,2.0354688439997517,36.247139006
